ID_kod,PKWiU2015,Kody_CN
6119,20.41.43.0,"3405 90 90"
6120,20.41.44.0,"3405 40 00"
6121,20.42.11.0,"3303 00 10"
6122,20.42.11.0,"3303 00 90"
6123,20.42.12.0,"3304 10 00"
6124,20.42.12.0,"3304 20 00"
6125,20.42.13.0,"3304 30 00"
6126,20.42.14.0,"3304 91 00"
6127,20.42.15.0,"3304 99 00"
6128,20.42.16.0,"3305 10 00"
6129,20.42.16.0,"3305 20 00"
6130,20.42.16.0,"3305 30 00"
6131,20.42.17.0,"3305 90 00"
6132,20.42.18.0,"3306 10 00"
6133,20.42.18.0,"3306 20 00"
6134,20.42.18.0,"3306 90 00"
6135,20.42.19.0,"3307 10 00"
6136,20.42.19.0,"3307 20 00"
6137,20.42.19.0,"3307 30 00"
6138,20.42.19.0,"3307 90 00"
6139,20.42.19.0,"3401 11 00"
6140,20.42.19.0,"3401 30 00"
6141,20.51.11.0,"3601 00 00"
6142,20.51.11.0,"3602 00 00"
6143,20.51.12.0,"3603 10 00"
6144,20.51.12.0,"3603 20 00"
6145,20.51.12.0,"3603 30 00"
6146,20.51.12.0,"3603 40 00"
6147,20.51.12.0,"3603 50 00"
6148,20.51.12.0,"3603 60 00"
6149,20.51.13.0,"3604 10 00"
6150,20.51.14.0,"3604 90 00"
6151,20.51.20.0,"3605 00 00"
6152,20.52.10.0,"3501 90 10"
6153,20.52.10.0,"3503 00 80"
6154,20.52.10.0,"3505 20 10"
6155,20.52.10.0,"3505 20 30"
6156,20.52.10.0,"3505 20 50"
6157,20.52.10.0,"3505 20 90"
6158,20.52.10.0,"3506 10 00"
6159,20.52.10.0,"3506 91 10"
6160,20.52.10.0,"3506 91 90"
6161,20.52.10.0,"3506 99 00"
6162,20.53.10.0,"3301 12 10"
6163,20.53.10.0,"3301 12 90"
6164,20.53.10.0,"3301 13 10"
6165,20.53.10.0,"3301 13 90"
6166,20.53.10.0,"3301 19 20"
6167,20.53.10.0,"3301 19 80"
6168,20.53.10.0,"3301 24 10"
6169,20.53.10.0,"3301 24 90"
6170,20.53.10.0,"3301 25 10"
6171,20.53.10.0,"3301 25 90"
6172,20.53.10.0,"3301 29 11"
6173,20.53.10.0,"3301 29 31"
6174,20.53.10.0,"3301 29 42"
6175,20.53.10.0,"3301 29 49"
6176,20.53.10.0,"3301 29 71"
6177,20.53.10.0,"3301 29 79"
6178,20.53.10.0,"3301 29 91"
6179,20.53.10.0,"3301 30 00"
6180,20.53.10.0,"3301 90 10"
6181,20.53.10.0,"3301 90 21"
6182,20.53.10.0,"3301 90 30"
6183,20.53.10.0,"3301 90 90"
6184,20.53.10.0,"3302 10 10"
6185,20.53.10.0,"3302 10 21"
6186,20.53.10.0,"3302 10 29"
6187,20.53.10.0,"3302 10 40"
6188,20.53.10.0,"3302 10 90"
6189,20.53.10.0,"3302 90 10"
6190,20.53.10.0,"3302 90 90"
6191,20.59.11.0,"3701 10 00"
6192,20.59.11.0,"3701 20 00"
6193,20.59.11.0,"3701 30 00"
6194,20.59.11.0,"3701 91 00"
6195,20.59.11.0,"3701 99 00"
6196,20.59.11.0,"3702 10 00"
6197,20.59.11.0,"3702 31 91"
6198,20.59.11.0,"3702 31 97"
6199,20.59.11.0,"3702 32 10"
6200,20.59.11.0,"3702 32 20"
6201,20.59.11.0,"3702 32 85"
6202,20.59.11.0,"3702 39 00"
6203,20.59.11.0,"3702 41 00"
6204,20.59.11.0,"3702 42 00"
6205,20.59.11.0,"3702 43 00"
6206,20.59.11.0,"3702 44 00"
6207,20.59.11.0,"3702 52 00"
6208,20.59.11.0,"3702 53 00"
6209,20.59.11.0,"3702 54 00"
6210,20.59.11.0,"3702 55 00"
6211,20.59.11.0,"3702 56 00"
6212,20.59.11.0,"3702 96 10"
6213,20.59.11.0,"3702 96 90"
6214,20.59.11.0,"3702 97 10"
6215,20.59.11.0,"3702 97 90"
6216,20.59.11.0,"3702 98 00"
6217,20.59.11.0,"3703 10 00"
6218,20.59.11.0,"3703 20 00"
6219,20.59.11.0,"3703 90 00"
6220,20.59.12.0,"3707 10 00"
6221,20.59.12.0,"3707 90 20"
6222,20.59.12.0,"3707 90 90"
6223,20.59.20.0,"1518 00 10"
6224,20.59.20.0,"1518 00 31"
6225,20.59.20.0,"1518 00 39"
6226,20.59.20.0,"1518 00 91"
6227,20.59.20.0,"1518 00 95"
6228,20.59.20.0,"1518 00 99"
6229,20.59.30.0,"3215 90 20"
6230,20.59.30.0,"3215 90 70"
6231,20.59.41.0,"3403 11 00"
6232,20.59.41.0,"3403 19 10"
6233,20.59.41.0,"3403 19 20"
6234,20.59.41.0,"3403 19 80"
6235,20.59.41.0,"3403 91 00"
6236,20.59.41.0,"3403 99 00"
6237,20.59.42.0,"3811 11 10"
6238,20.59.42.0,"3811 11 90"
6239,20.59.42.0,"3811 19 00"
6240,20.59.42.0,"3811 21 00"
6241,20.59.42.0,"3811 29 00"
6242,20.59.42.0,"3811 90 00"
6243,20.59.43.0,"3819 00 00"
6244,20.59.43.0,"3820 00 00"
6245,20.59.51.0,"3504 00 10"
6246,20.59.51.0,"3504 00 90"
6247,20.59.52.0,"3407 00 00"
6248,20.59.52.0,"3813 00 00"
6249,20.59.52.0,"3821 00 00"
6250,20.59.52.0,"3822 11 00"
6251,20.59.52.0,"3822 12 00"
6252,20.59.52.0,"3822 13 00"
6253,20.59.52.0,"3822 19 00"
6254,20.59.52.0,"3822 90 00"
6255,20.59.53.0,"3818 00 10"
6256,20.59.53.0,"3818 00 90"
6257,20.59.54.0,"3802 10 00"
6258,20.59.55.0,"3809 10 10"
6259,20.59.55.0,"3809 10 30"
6260,20.59.55.0,"3809 10 50"
6261,20.59.55.0,"3809 10 90"
6262,20.59.55.0,"3809 91 00"
6263,20.59.55.0,"3809 92 00"
6264,20.59.55.0,"3809 93 00"
6265,20.59.56.0,"3810 10 00"
6266,20.59.56.0,"3810 90 10"
6267,20.59.56.0,"3810 90 90"
6268,20.59.56.0,"3812 10 00"
6269,20.59.56.0,"3812 20 10"
6270,20.59.56.0,"3812 20 90"
6271,20.59.56.0,"3812 31 00"
6272,20.59.56.0,"3812 39 10"
6273,20.59.56.0,"3812 39 90"
6274,20.59.56.0,"3815 11 00"
6275,20.59.56.0,"3815 12 00"
6276,20.59.56.0,"3815 19 10"
6277,20.59.56.0,"3815 19 90"
6278,20.59.56.0,"3815 90 10"
6279,20.59.56.0,"3815 90 90"
6280,20.59.56.0,"3817 00 50"
6281,20.59.56.0,"3817 00 80"
6282,20.59.57.0,"3824 10 00"
6283,20.59.57.0,"3824 30 00"
6284,20.59.57.0,"3824 40 00"
6285,20.59.57.0,"3824 60 11"
6286,20.59.57.0,"3824 60 19"
6287,20.59.57.0,"3824 60 91"
6288,20.59.57.0,"3824 60 99"
6289,20.59.57.0,"3824 99 30"
6290,20.59.58.0,"3826 00 10"
6291,20.59.58.0,"3826 00 90"
6292,20.59.59.1,"3824 99 96"
6293,20.59.59.9,"2404 12 00"
6294,20.59.59.9,"2404 19 90"
6295,20.59.59.9,"2404 99 00"
6296,20.59.59.9,"3824 81 00"
6297,20.59.59.9,"3824 82 00"
6298,20.59.59.9,"3824 83 00"
6299,20.59.59.9,"3824 84 00"
6300,20.59.59.9,"3824 85 00"
6301,20.59.59.9,"3824 86 00"
6302,20.59.59.9,"3824 87 00"
6303,20.59.59.9,"3824 88 00"
6304,20.59.59.9,"3824 89 00"
6305,20.59.59.9,"3824 91 00"
6306,20.59.59.9,"3824 92 00"
6307,20.59.59.9,"3824 99 10"
6308,20.59.59.9,"3824 99 15"
6309,20.59.59.9,"3824 99 20"
6310,20.59.59.9,"3824 99 25"
6311,20.59.59.9,"3824 99 45"
6312,20.59.59.9,"3824 99 50"
6313,20.59.59.9,"3824 99 55"
6314,20.59.59.9,"3824 99 61"
6315,20.59.59.9,"3824 99 62"
6316,20.59.59.9,"3824 99 64"
6317,20.59.59.9,"3824 99 65"
6318,20.59.59.9,"3824 99 70"
6319,20.59.59.9,"3824 99 75"
6320,20.59.59.9,"3824 99 80"
6321,20.59.59.9,"3824 99 85"
6322,20.59.59.9,"3824 99 86"
6323,20.59.59.9,"3824 99 92"
6324,20.59.59.9,"3824 99 93"
6325,20.59.59.9,"3824 99 96"
6326,20.59.59.9,"3827 11 00"
6327,20.59.59.9,"3827 12 00"
6328,20.59.59.9,"3827 13 00"
6329,20.59.59.9,"3827 14 00"
6330,20.59.59.9,"3827 20 00"
6331,20.59.59.9,"3827 31 00"
6332,20.59.59.9,"3827 32 00"
6333,20.59.59.9,"3827 39 00"
6334,20.59.59.9,"3827 40 00"
6335,20.59.59.9,"3827 51 00"
6336,20.59.59.9,"3827 59 00"
6337,20.59.59.9,"3827 61 00"
6338,20.59.59.9,"3827 62 00"
6339,20.59.59.9,"3827 63 00"
6340,20.59.59.9,"3827 64 00"
6341,20.59.59.9,"3827 65 00"
6342,20.59.59.9,"3827 68 00"
6343,20.59.59.9,"3827 69 00"
6344,20.59.59.9,"3827 90 00"
6345,20.59.60.0,"3501 90 90"
6346,20.59.60.0,"3502 20 10"
6347,20.59.60.0,"3502 20 91"
6348,20.59.60.0,"3502 20 99"
6349,20.59.60.0,"3502 90 20"
6350,20.59.60.0,"3502 90 70"
6351,20.59.60.0,"3502 90 90"
6352,20.59.60.0,"3503 00 10"
6353,20.60.11.0,"5501 11 00"
6354,20.60.11.0,"5501 19 00"
6355,20.60.11.0,"5501 20 00"
6356,20.60.11.0,"5501 30 00"
6357,20.60.11.0,"5501 40 00"
6358,20.60.11.0,"5501 90 00"
6359,20.60.11.0,"5503 11 00"
6360,20.60.11.0,"5503 19 00"
6361,20.60.11.0,"5503 20 00"
6362,20.60.11.0,"5503 30 00"
6363,20.60.11.0,"5503 40 00"
6364,20.60.11.0,"5503 90 00"
6365,20.60.12.0,"5402 11 00"
6366,20.60.12.0,"5402 19 00"
6367,20.60.12.0,"5402 20 00"
6368,20.60.13.0,"5402 31 00"
6369,20.60.13.0,"5402 32 00"
6370,20.60.13.0,"5402 33 00"
6371,20.60.13.0,"5402 34 00"
6372,20.60.13.0,"5402 39 00"
6373,20.60.13.0,"5402 44 00"
6374,20.60.13.0,"5402 45 00"
6375,20.60.13.0,"5402 46 00"
6376,20.60.13.0,"5402 47 00"
6377,20.60.13.0,"5402 48 00"
6378,20.60.13.0,"5402 49 00"
6379,20.60.13.0,"5402 51 00"
6380,20.60.13.0,"5402 52 00"
6381,20.60.13.0,"5402 53 00"
6382,20.60.13.0,"5402 59 00"
6383,20.60.14.0,"5404 11 00"
6384,20.60.14.0,"5404 12 00"
6385,20.60.14.0,"5404 19 00"
6386,20.60.14.0,"5404 90 10"
6387,20.60.14.0,"5404 90 90"
6388,20.60.21.0,"5502 10 00"
6389,20.60.21.0,"5502 90 00"
6390,20.60.21.0,"5504 10 00"
6391,20.60.21.0,"5504 90 00"
6392,20.60.22.0,"5403 10 00"
6393,20.60.23.0,"5403 31 00"
6394,20.60.23.0,"5403 32 00"
6395,20.60.23.0,"5403 33 00"
6396,20.60.23.0,"5403 39 00"
6397,20.60.24.0,"5405 00 00"
6398,21.10.10.0,"2918 21 00"
6399,21.10.10.0,"2918 22 00"
6400,21.10.10.0,"2918 23 00"
6401,21.10.20.0,"2922 41 00"
6402,21.10.20.0,"2922 42 00"
6403,21.10.20.0,"2923 10 00"
6404,21.10.20.0,"2923 20 00"
6405,21.10.20.0,"2923 30 00"
6406,21.10.20.0,"2923 40 00"
6407,21.10.20.0,"2923 90 00"
6408,21.10.20.0,"2924 11 00"
6409,21.10.20.0,"2924 12 00"
6410,21.10.20.0,"2924 19 00"
6411,21.10.20.0,"2924 23 00"
6412,21.10.20.0,"2924 24 00"
6413,21.10.20.0,"2924 25 00"
6414,21.10.20.0,"2924 29 10"
6415,21.10.20.0,"2924 29 70"
6416,21.10.31.0,"2932 20 10"
6417,21.10.31.0,"2932 20 20"
6418,21.10.31.0,"2932 20 90"
6419,21.10.31.0,"2933 11 10"
6420,21.10.31.0,"2933 11 90"
6421,21.10.31.0,"2933 19 10"
6422,21.10.31.0,"2933 19 90"
6423,21.10.31.0,"2933 21 00"
6424,21.10.31.0,"2933 52 00"
6425,21.10.31.0,"2933 53 10"
6426,21.10.31.0,"2933 53 90"
6427,21.10.31.0,"2933 54 00"
6428,21.10.31.0,"2933 55 00"
6429,21.10.31.0,"2933 59 10"
6430,21.10.31.0,"2933 59 20"
6431,21.10.31.0,"2933 59 95"
6432,21.10.31.0,"2933 69 10"
6433,21.10.31.0,"2933 69 40"
6434,21.10.31.0,"2933 69 80"
6435,21.10.31.0,"2934 30 10"
6436,21.10.31.0,"2934 30 90"
6437,21.10.32.0,"2935 10 00"
6438,21.10.32.0,"2935 20 00"
6439,21.10.32.0,"2935 30 00"
6440,21.10.32.0,"2935 40 00"
6441,21.10.32.0,"2935 50 00"
6442,21.10.32.0,"2935 90 30"
6443,21.10.32.0,"2935 90 90"
6444,21.10.40.0,"2940 00 00"
6445,21.10.51.0,"2936 21 00"
6446,21.10.51.0,"2936 22 00"
6447,21.10.51.0,"2936 23 00"
6448,21.10.51.0,"2936 24 00"
6449,21.10.51.0,"2936 25 00"
6450,21.10.51.0,"2936 26 00"
6451,21.10.51.0,"2936 27 00"
6452,21.10.51.0,"2936 28 00"
6453,21.10.51.0,"2936 29 00"
6454,21.10.51.0,"2936 90 00"
6455,21.10.52.0,"2937 11 00"
6456,21.10.52.0,"2937 12 00"
6457,21.10.52.0,"2937 19 00"
6458,21.10.52.0,"2937 21 00"
6459,21.10.52.0,"2937 22 00"
6460,21.10.52.0,"2937 23 00"
6461,21.10.52.0,"2937 29 00"
6462,21.10.52.0,"2937 50 00"
6463,21.10.52.0,"2937 90 00"
6464,21.10.53.0,"2938 10 00"
6465,21.10.53.0,"2938 90 10"
6466,21.10.53.0,"2938 90 30"
6467,21.10.53.0,"2938 90 90"
6468,21.10.53.0,"2939 11 00"
6469,21.10.53.0,"2939 19 00"
6470,21.10.53.0,"2939 20 00"
6471,21.10.53.0,"2939 30 00"
6472,21.10.53.0,"2939 41 00"
6473,21.10.53.0,"2939 42 00"
6474,21.10.53.0,"2939 43 00"
6475,21.10.53.0,"2939 44 00"
6476,21.10.53.0,"2939 45 00"
6477,21.10.53.0,"2939 49 00"
6478,21.10.53.0,"2939 51 00"
6479,21.10.53.0,"2939 59 00"
6480,21.10.53.0,"2939 61 00"
6481,21.10.53.0,"2939 62 00"
6482,21.10.53.0,"2939 63 00"
6483,21.10.53.0,"2939 69 00"
6484,21.10.53.0,"2939 72 00"
6485,21.10.53.0,"2939 79 10"
6486,21.10.53.0,"2939 79 90"
6487,21.10.54.0,"2941 10 00"
6488,21.10.54.0,"2941 20 30"
6489,21.10.54.0,"2941 20 80"
6490,21.10.54.0,"2941 30 00"
6491,21.10.54.0,"2941 40 00"
6492,21.10.54.0,"2941 50 00"
6493,21.10.54.0,"2941 90 00"
6494,21.10.60.0,"3001 20 10"
6495,21.10.60.0,"3001 20 90"
6496,21.10.60.0,"3001 90 20"
6497,21.10.60.0,"3001 90 91"
6498,21.10.60.0,"3001 90 98"
6499,21.10.60.0,"3002 49 00"
6500,21.10.60.0,"3002 51 00"
6501,21.10.60.0,"3002 59 00"
6502,21.10.60.0,"3002 90 10"
6503,21.10.60.0,"3002 90 30"
6504,21.20.11.0,"3003 10 00"
6505,21.20.11.0,"3003 20 00"
6506,21.20.11.0,"3004 10 00"
6507,21.20.11.0,"3004 20 00"
6508,21.20.12.0,"3003 31 00"
6509,21.20.12.0,"3003 39 00"
6510,21.20.12.0,"3004 31 00"
6511,21.20.12.0,"3004 32 00"
6512,21.20.12.0,"3004 39 00"
6513,21.20.13.0,"2404 92 00"
6514,21.20.13.0,"3003 41 00"
6515,21.20.13.0,"3003 42 00"
6516,21.20.13.0,"3003 43 00"
6517,21.20.13.0,"3003 49 00"
6518,21.20.13.0,"3003 60 00"
6519,21.20.13.0,"3003 90 00"
6520,21.20.13.0,"3004 41 00"
6521,21.20.13.0,"3004 42 00"
6522,21.20.13.0,"3004 43 00"
6523,21.20.13.0,"3004 49 00"
6524,21.20.13.0,"3004 50 00"
6525,21.20.13.0,"3004 60 00"
6526,21.20.13.0,"3004 90 00"
6527,21.20.13.0,"3006 93 00"
6528,21.20.21.0,"3002 12 00"
6529,21.20.21.0,"3002 13 00"
6530,21.20.21.0,"3002 14 00"
6531,21.20.21.0,"3002 15 00"
6532,21.20.21.0,"3002 41 10"
6533,21.20.21.0,"3002 41 90"
6534,21.20.21.0,"3002 42 00"
6535,21.20.22.0,"3006 60 00"
6536,21.20.23.0,"3006 30 00"
6537,21.20.24.0,"3005 10 00"
6538,21.20.24.0,"3005 90 10"
6539,21.20.24.0,"3005 90 31"
6540,21.20.24.0,"3005 90 50"
6541,21.20.24.0,"3005 90 99"
6542,21.20.24.0,"3006 10 10"
6543,21.20.24.0,"3006 50 00"
6544,22.11.11.0,"4011 10 00"
6545,22.11.12.0,"4011 40 00"
6546,22.11.12.0,"4011 50 00"
6547,22.11.13.0,"4011 20 10"
6548,22.11.13.0,"4011 20 90"
6549,22.11.13.0,"4011 30 00"
6550,22.11.14.0,"4011 70 00"
6551,22.11.14.0,"4011 80 00"
6552,22.11.14.0,"4011 90 00"
6553,22.11.15.0,"4012 90 20"
6554,22.11.15.0,"4012 90 30"
6555,22.11.15.0,"4012 90 90"
6556,22.11.15.0,"4013 10 00"
6557,22.11.15.0,"4013 20 00"
6558,22.11.15.0,"4013 90 00"
6559,22.11.16.0,"4006 10 00"
6560,22.11.20.0,"4012 11 00"
6561,22.11.20.0,"4012 12 00"
6562,22.11.20.0,"4012 13 00"
6563,22.11.20.0,"4012 19 00"
6564,22.19.10.0,"4003 00 00"
6565,22.19.20.0,"4005 10 00"
6566,22.19.20.0,"4005 20 00"
6567,22.19.20.0,"4005 91 00"
6568,22.19.20.0,"4005 99 00"
6569,22.19.20.0,"4006 90 00"
6570,22.19.20.0,"4007 00 00"
6571,22.19.20.0,"4008 11 00"
6572,22.19.20.0,"4008 19 00"
6573,22.19.20.0,"4008 21 10"
6574,22.19.20.0,"4008 21 90"
6575,22.19.20.0,"4008 29 00"
6576,22.19.30.0,"4009 11 00"
6577,22.19.30.0,"4009 12 00"
6578,22.19.30.0,"4009 21 00"
6579,22.19.30.0,"4009 22 00"
6580,22.19.30.0,"4009 31 00"
6581,22.19.30.0,"4009 32 00"
6582,22.19.30.0,"4009 41 00"
6583,22.19.30.0,"4009 42 00"
6584,22.19.40.0,"4010 11 00"
6585,22.19.40.0,"4010 12 00"
6586,22.19.40.0,"4010 19 00"
6587,22.19.40.0,"4010 31 00"
6588,22.19.40.0,"4010 32 00"
6589,22.19.40.0,"4010 33 00"
6590,22.19.40.0,"4010 34 00"
6591,22.19.40.0,"4010 35 00"
6592,22.19.40.0,"4010 36 00"
6593,22.19.40.0,"4010 39 00"
6594,22.19.50.0,"5906 10 00"
6595,22.19.50.0,"5906 91 00"
6596,22.19.50.0,"5906 99 10"
6597,22.19.50.0,"5906 99 90"
6598,22.19.60.0,"4015 12 00"
6599,22.19.60.0,"4015 19 00"
6600,22.19.60.0,"4015 90 00"
6601,22.19.60.0,"6506 91 00"
6602,22.19.71.0,"4014 10 00"
6603,22.19.71.0,"4014 90 00"
6604,22.19.72.0,"4016 91 00"
6605,22.19.73.0,"4016 10 00"
6606,22.19.73.0,"4016 92 00"
6607,22.19.73.0,"4016 93 00"
6608,22.19.73.0,"4016 94 00"
6609,22.19.73.0,"4016 95 00"
6610,22.19.73.0,"4016 99 52"
6611,22.19.73.0,"4016 99 57"
6612,22.19.73.0,"4016 99 91"
6613,22.19.73.0,"4016 99 97"
6614,22.19.73.0,"4017 00 00"
6615,22.19.73.0,"6406 20 10"
6616,22.19.73.0,"9615 11 00"
6617,22.19.73.0,"9615 90 00"
6618,22.21.10.0,"3916 10 00"
6619,22.21.10.0,"3916 20 00"
6620,22.21.10.0,"3916 90 10"
6621,22.21.10.0,"3916 90 50"
6622,22.21.10.0,"3916 90 90"
6623,22.21.21.0,"3917 10 10"
6624,22.21.21.0,"3917 10 90"
6625,22.21.21.0,"3917 21 10"
6626,22.21.21.0,"3917 21 90"
6627,22.21.21.0,"3917 22 10"
6628,22.21.21.0,"3917 22 90"
6629,22.21.21.0,"3917 23 10"
6630,22.21.21.0,"3917 23 90"
6631,22.21.21.0,"3917 29 00"
6632,22.21.29.0,"3917 31 00"
6633,22.21.29.0,"3917 32 00"
6634,22.21.29.0,"3917 33 00"
6635,22.21.29.0,"3917 39 00"
6636,22.21.29.0,"3917 40 00"
6637,22.21.30.0,"3920 10 23"
6638,22.21.30.0,"3920 10 24"
6639,22.21.30.0,"3920 10 25"
6640,22.21.30.0,"3920 10 28"
6641,22.21.30.0,"3920 10 40"
6642,22.21.30.0,"3920 10 81"
6643,22.21.30.0,"3920 10 89"
6644,22.21.30.0,"3920 20 21"
6645,22.21.30.0,"3920 20 29"
6646,22.21.30.0,"3920 20 80"
6647,22.21.30.0,"3920 30 00"
6648,22.21.30.0,"3920 43 10"
6649,22.21.30.0,"3920 43 90"
6650,22.21.30.0,"3920 49 10"
6651,22.21.30.0,"3920 49 90"
6652,22.21.30.0,"3920 51 00"
6653,22.21.30.0,"3920 59 10"
6654,22.21.30.0,"3920 59 90"
6655,22.21.30.0,"3920 61 00"
6656,22.21.30.0,"3920 62 12"
6657,22.21.30.0,"3920 62 19"
6658,22.21.30.0,"3920 62 90"
6659,22.21.30.0,"3920 63 00"
6660,22.21.30.0,"3920 69 00"
6661,22.21.30.0,"3920 71 00"
6662,22.21.30.0,"3920 73 10"
6663,22.21.30.0,"3920 73 80"
6664,22.21.30.0,"3920 79 10"
6665,22.21.30.0,"3920 79 90"
6666,22.21.30.0,"3920 91 00"
6667,22.21.30.0,"3920 92 00"
6668,22.21.30.0,"3920 93 00"
6669,22.21.30.0,"3920 94 00"
6670,22.21.30.0,"3920 99 21"
6671,22.21.30.0,"3920 99 28"
6672,22.21.30.0,"3920 99 52"
6673,22.21.30.0,"3920 99 53"
6674,22.21.30.0,"3920 99 59"
6675,22.21.30.0,"3920 99 90"
6676,22.21.41.0,"3921 11 00"
6677,22.21.41.0,"3921 12 00"
6678,22.21.41.0,"3921 13 10"
6679,22.21.41.0,"3921 13 90"
6680,22.21.41.0,"3921 14 00"
6681,22.21.41.0,"3921 19 00"
6682,22.21.42.0,"3921 90 10"
6683,22.21.42.0,"3921 90 30"
6684,22.21.42.0,"3921 90 41"
6685,22.21.42.0,"3921 90 43"
6686,22.21.42.0,"3921 90 49"
6687,22.21.42.0,"3921 90 55"
6688,22.21.42.0,"3921 90 60"
6689,22.21.42.0,"3921 90 90"
6690,22.22.11.0,"3923 21 00"
6691,22.22.12.0,"3923 29 10"
6692,22.22.12.0,"3923 29 90"
6693,22.22.13.0,"3923 10 10"
6694,22.22.13.0,"3923 10 90"
6695,22.22.14.0,"3923 30 10"
6696,22.22.14.0,"3923 30 90"
6697,22.22.19.0,"3923 40 10"
6698,22.22.19.0,"3923 40 90"
6699,22.22.19.0,"3923 50 10"
6700,22.22.19.0,"3923 50 90"
6701,22.22.19.0,"3923 90 00"
6702,22.23.11.0,"3918 10 10"
6703,22.23.11.0,"3918 10 90"
6704,22.23.11.0,"3918 90 00"
6705,22.23.12.0,"3922 10 00"
6706,22.23.12.0,"3922 20 00"
6707,22.23.12.0,"3922 90 00"
6708,22.23.13.0,"3925 10 00"
6709,22.23.14.0,"3925 20 00"
6710,22.23.14.0,"3925 30 00"
6711,22.23.15.0,"5904 10 00"
6712,22.23.15.0,"5904 90 00"
6713,22.23.19.0,"3925 90 10"
6714,22.23.19.0,"3925 90 80"
6715,22.23.20.0,"9406 90 90"
6716,22.29.10.0,"3926 20 00"
6717,22.29.10.0,"6506 91 00"
6718,22.29.21.0,"3919 10 12"
6719,22.29.21.0,"3919 10 15"
6720,22.29.21.0,"3919 10 19"
6721,22.29.21.0,"3919 10 80"
6722,22.29.22.0,"3919 90 20"
6723,22.29.22.0,"3919 90 80"
6724,22.29.23.0,"3924 10 00"
6725,22.29.23.0,"3924 90 00"
6726,22.29.24.0,"9405 92 00"
6727,22.29.25.0,"3926 10 00"
6728,22.29.26.0,"3926 30 00"
6729,22.29.26.0,"3926 40 00"
6730,22.29.26.0,"3926 90 50"
6731,22.29.29.0,"3926 90 97"
6732,22.29.29.0,"6406 20 90"
6733,22.29.29.0,"9615 11 00"
6734,22.29.29.0,"9615 90 00"
6735,22.29.29.0,"9619 00 79"
6736,23.11.11.0,"7003 12 10"
6737,23.11.11.0,"7003 12 91"
6738,23.11.11.0,"7003 12 99"
6739,23.11.11.0,"7003 19 10"
6740,23.11.11.0,"7003 19 90"
6741,23.11.11.0,"7003 20 00"
6742,23.11.11.0,"7003 30 00"
6743,23.11.11.0,"7004 20 10"
6744,23.11.11.0,"7004 20 91"
6745,23.11.11.0,"7004 20 99"
6746,23.11.11.0,"7004 90 10"
6747,23.11.11.0,"7004 90 80"
6748,23.11.12.0,"7005 10 05"
6749,23.11.12.0,"7005 10 25"
6750,23.11.12.0,"7005 10 30"
6751,23.11.12.0,"7005 10 80"
6752,23.11.12.0,"7005 21 25"
6753,23.11.12.0,"7005 21 30"
6754,23.11.12.0,"7005 21 80"
6755,23.11.12.0,"7005 29 25"
6756,23.11.12.0,"7005 29 35"
6757,23.11.12.0,"7005 29 80"
6758,23.11.12.0,"7005 30 00"
6759,23.12.11.0,"7006 00 10"
6760,23.12.11.0,"7006 00 90"
6761,23.12.12.0,"7007 11 10"
6762,23.12.12.0,"7007 11 90"
6763,23.12.12.0,"7007 19 10"
6764,23.12.12.0,"7007 19 20"
6765,23.12.12.0,"7007 19 80"
6766,23.12.12.0,"7007 21 20"
6767,23.12.12.0,"7007 21 80"
6768,23.12.12.0,"7007 29 00"
6769,23.12.13.0,"7008 00 20"
6770,23.12.13.0,"7008 00 81"
6771,23.12.13.0,"7008 00 89"
6772,23.12.13.0,"7009 10 00"
6773,23.12.13.0,"7009 91 00"
6774,23.12.13.0,"7009 92 00"
6775,23.13.11.0,"7010 20 00"
6776,23.13.11.0,"7010 90 10"
6777,23.13.11.0,"7010 90 21"
6778,23.13.11.0,"7010 90 31"
6779,23.13.11.0,"7010 90 41"
6780,23.13.11.0,"7010 90 43"
6781,23.13.11.0,"7010 90 45"
6782,23.13.11.0,"7010 90 47"
6783,23.13.11.0,"7010 90 51"
6784,23.13.11.0,"7010 90 53"
6785,23.13.11.0,"7010 90 55"
6786,23.13.11.0,"7010 90 57"
6787,23.13.11.0,"7010 90 61"
6788,23.13.11.0,"7010 90 67"
6789,23.13.11.0,"7010 90 71"
6790,23.13.11.0,"7010 90 79"
6791,23.13.11.0,"7010 90 91"
6792,23.13.11.0,"7010 90 99"
6793,23.13.12.0,"7013 22 10"
6794,23.13.12.0,"7013 22 90"
6795,23.13.12.0,"7013 28 10"
6796,23.13.12.0,"7013 28 90"
6797,23.13.12.0,"7013 33 11"
6798,23.13.12.0,"7013 33 19"
6799,23.13.12.0,"7013 33 91"
6800,23.13.12.0,"7013 33 99"
6801,23.13.12.0,"7013 37 10"
6802,23.13.12.0,"7013 37 51"
6803,23.13.12.0,"7013 37 59"
6804,23.13.12.0,"7013 37 91"
6805,23.13.12.0,"7013 37 99"
6806,23.13.13.0,"7013 10 00"
6807,23.13.13.0,"7013 41 10"
6808,23.13.13.0,"7013 41 90"
6809,23.13.13.0,"7013 42 00"
6810,23.13.13.0,"7013 49 10"
6811,23.13.13.0,"7013 49 91"
6812,23.13.13.0,"7013 49 99"
6813,23.13.13.0,"7013 91 10"
6814,23.13.13.0,"7013 91 90"
6815,23.13.13.0,"7013 99 00"
6816,23.13.14.0,"7020 00 07"
