ID_kod,kod_CN,Nazwa,Sekcja,Dzial
16134,"6115 22 00","Rajstopy i trykoty, z włókien syntetycznych,  dziane, o masie liniowej nitki pojedynczej >= 67 decyteksów (z wył. Wyrobów pończoszniczych o stopniowanym ucisku)",XI,61
16135,"6115 29 00","Rajstopy i trykoty, z materiałów włókienniczych,  dziane (z wył. Wyrobów pończoszniczych o stopniowanym ucisku, wyrobów z włókien syntetycznych i wyrobów dla niemowląt)",XI,61
16136,"6115 30","Damskie wyroby pończosznicze pełnej długości lub do kolan (podkolanówki),  dziane, o masie liniowej nitki pojedynczej < 67 decyteksów (z wył. Wyrobów pończoszniczych o stopniowanym ucisku, rajstop i trykotów)",XI,61
16137,"6115 30 11","Damskie podkolanówki, z włókien syntetycznych,  dziane, o masie liniowej nitki pojedynczej < 67 decyteksów (z wył. Wyrobów pończoszniczych o stopniowanym ucisku)",XI,61
16138,"6115 30 19","Damskie wyroby pończosznicze pełnej długości, z włókien syntetycznych,  dziane, o masie liniowej nitki pojedynczej < 67 decyteksów (z wył. Wyrobów pończoszniczych o stopniowanym ucisku, rajstop i trykotów, i podkolanówek)",XI,61
16139,"6115 30 90","Damskie wyroby pończosznicze pełnej długości, lub podkolanówki,  dziane, o masie liniowej nitki pojedynczej < 67 decyteksów (z wył. Wyrobów pończoszniczych o stopniowanym ucisku, wyrobów z włókien syntetycznych, rajstop i trykotów)",XI,61
16140,"6115 94 00","Pończochy pełnej długości lub do kolan (podkolanówki), skarpety i pozostałe wyroby pończosznicze, włącznie z obuwiem bez nakładanych podeszew, z wełny lub cienkiej sierści zwierzęcej,  dziane (z wył. Wyrobów pończoszniczych o stopniowanym ucisku, rajstop i trykotów, damskich wyrobów pończoszniczych pełnej długości lub do kolan, o masie liniowej nitki pojedynczej < 67 decyteksów i wyrobów dla niemowląt)",XI,61
16141,"6115 95 00","Pończochy pełnej długości lub do kolan, skarpety i pozostałe wyroby pończosznicze, włącznie z obuwiem bez nakładanych podeszew, z bawełny,  dziane (z wył. Wyrobów pończoszniczych o stopniowanym ucisku, rajstop i trykotów, damskich wyrobów pończoszniczych pełnej długości lub do kolan, o masie liniowej nitki pojedynczej < 67 decyteksów i wyrobów dla niemowląt)",XI,61
16142,"6115 96","Pończochy pełnej długości lub do kolan, skarpety i pozostałe wyroby pończosznicze, włącznie z obuwiem bez nakładanych podeszew, z włókien syntetycznych,  dziane (z wył. Wyrobów pończoszniczych o stopniowanym ucisku, rajstop i trykotów, damskich wyrobów pończoszniczych pełnej długości lub do kolan, o masie liniowej nitki pojedynczej < 67 decyteksów i wyrobów dla niemowląt)",XI,61
16143,"6115 96 10","Podkolanówki z włókien syntetycznych,  dziane (z wył. Wyrobów pończoszniczych o stopniowanym ucisku, damskich wyrobów pończoszniczych pełnej długości, o masie liniowej nitki pojedynczej < 67 decyteksów i wyrobów dla niemowląt)",XI,61
16144,"6115 96 91","Pończochy damskie z włókien syntetycznych,  dziane (z wył. Wyrobów pończoszniczych o stopniowanym ucisku, rajstop i trykotów, damskich wyrobów pończoszniczych pełnej długości, o masie liniowej nitki pojedynczej < 67 decyteksów i podkolanówek)",XI,61
16145,"6115 96 99","Pończochy pełnej długości lub do kolan, skarpety i pozostałe wyroby pończosznicze, włącznie z obuwiem bez nakładanych podeszew, z włókien syntetycznych,  dziane (z wył. Wyrobów pończoszniczych o stopniowanym ucisku, damskich rajstop i trykotów, wyrobów pończoszniczych pełnej długości lub do kolan, i wyrobów dla niemowląt)",XI,61
16146,"6115 99 00","Pończochy pełnej długości lub do kolan, skarpety i pozostałe wyroby pończosznicze, włącznie z obuwiem bez nakładanych podeszew, z materiałów włókienniczych,  dziane (z wył. Z wełny lub cienkiej sierści zwierzęcej, z bawełny lub z włókien syntetycznych, wyrobów pończoszniczych o stopniowanym ucisku, damskich rajstop i trykotów, wyrobów pończoszniczych pełnej długości lub do kolan, o masie liniowej nitki pojedynczej < 67 decyteksów i wyrobów dla niemowląt)",XI,61
16147,6116,"Rękawiczki, mitenki i rękawice z jednym palcem,  dziane (z wył. Dla niemowląt)",XI,61
16148,"6116 10","Rękawiczki, mitenki i rękawice z jednym palcem, impregnowane, powleczone, pokryte lub laminowane tworzywem sztucznym lub gumą, dziane",XI,61
16149,"6116 10 20","Rękawiczki, impregnowane, powleczone, pokryte lub laminowane gumą, dziane",XI,61
16150,"6116 10 80","Mitenki i rękawice z jednym palcem, impregnowane, powleczone, pokryte lub laminowane tworzywem sztucznym lub gumą, z wyłączeniem rękawiczek impregnowanych, powleczonych lub pokrytych gumą, dziane",XI,61
16151,"6116 91 00","Mitenki i rękawice z jednym palcem, z wełny lub cienkiej sierści zwierzęcej, dziane (z wył. Dla niemowląt, z wył. impregn, powleczonych tworzywem sztucznym lub gumą)",XI,61
16152,"6116 92 00","Mitenki i rękawice z jednym palcem, z bawełny, dziane (z wył. Impregnowanych, powleczonych lub pokrytych tworzywem sztucznym lub gumą i dla niemowląt)",XI,61
16153,"6116 93 00","Mitenki i rękawice z jednym palcem, z włókien syntetycznych, dziane(z wył. Impregnowanych, powleczonych lub pokrytych tworzywem sztucznym lub gumą i dla niemowląt)",XI,61
16154,"6116 99 00","Mitenki i rękawice z jednym palcem, z materiałów włókienniczych, dziane (z wył. Z wełny lub cienkiej sierści zwierzęcej, z bawełny lub z włókien syntetycznych, impregnowanych, powleczonych lub pokrytych tworzywem sztucznym lub gumą i dla niemowląt)",XI,61
16155,6117,"Gotowe dodatki odzieżowe, z dzianin; części odzieży lub dodatków odzieżowych, gdzie indziej niesklasyfikowane, dziane",XI,61
16156,"6117 10 00","Szale, chusty, szaliki, mantyle, welony i podobne, dziane",XI,61
16157,"6117 80","Krawaty, muszki, fulary i pozostałe gotowe dodatki odzieżowe, dziane, gdzie indziej niesklasyfikowane (z wył. Szalów, chust, szalików, mantyl, welonów i podobnych)",XI,61
16158,"6117 80 10","Gotowe dodatki odzieżowe, dziane, uelastycznione lub gumowane, gdzie indziej niesklasyfikowane",XI,61
16159,"6117 80 80","Krawaty, muszki, fulary i pozostałe gotowe dodatki odzieżowe, dziane gdzie indziej niesklasyfikowane (z wył. Uelastycznionych lub gumowanych, szalów, chust, szalików, mantyl, welonów i podobnych)",XI,61
16160,"6117 90 00","Części odzieży lub dodatków odzieżowych, gdzie indziej niesklasyfikowane, dziane",XI,61
16161,6201,"Palta, kurtki 3/4, pelerynki, peleryny, anoraki, włącznie z kurtkami narciarskimi, wiatrówki, kurtki od wiatru i podobne artykuły, męskie lub chłopięce (z wył.  dzianych, garniturów, kompletów, marynarek, bryczesów i szortów oraz spodni na szelkach i z karczkiem typu ogrodniczki)",XI,62
16162,"6201 20 00","Palta, kurtki 3/4, pelerynki, peleryny, anoraki (włącznie z kurtkami narciarskimi), wiatrówki, kurtki od wiatru  i podobne artykuły, męskie lub chłopięce, z wełny lub cienkiej sierści zwierzęcej (z wył.  dzianych, garniturów, kompletów, marynarek, bryczesów i szortów oraz spodni na szelkach i z karczkiem typu ogrodniczki)",XI,62
16163,"6201 30","Palta, kurtki 3/4, pelerynki, peleryny, anoraki (włącznie z kurtkami narciarskimi), wiatrówki, kurtki od wiatru  i podobne artykuły, męskie lub chłopięce, z bawełny (z wył.  dzianych, garniturów, kompletów, marynarek, bryczesów i szortów oraz spodni na szelkach i z karczkiem typu ogrodniczki)",XI,62
16164,"6201 30 10","Palta, kurtki 3/4, pelerynki, peleryny, anoraki (włącznie z kurtkami narciarskimi), wiatrówki, kurtki od wiatru  i podobne artykuły, męskie lub chłopięce, z bawełny, o masie sztuki ubioru <= 1 kg (z wył.  dzianych, garniturów, kompletów, marynarek, bryczesów i szortów oraz spodni na szelkach i z karczkiem typu ogrodniczki)",XI,62
16165,"6201 30 90","Palta, kurtki 3/4, pelerynki, peleryny, anoraki (włącznie z kurtkami narciarskimi), wiatrówki, kurtki od wiatru  i podobne artykuły, męskie lub chłopięce, z bawełny, o masie sztuki ubioru > 1 kg (z wył.  dzianych, garniturów, kompletów, marynarek, bryczesów i szortów oraz spodni na szelkach i z karczkiem typu ogrodniczki)",XI,62
16166,"6201 40","Palta, kurtki 3/4, pelerynki, peleryny, anoraki (włącznie z kurtkami narciarskimi), wiatrówki, kurtki od wiatru  i podobne artykuły, męskie lub chłopięce, z włókien chemicznych (z wył.  dzianych, garniturów, kompletów, marynarek, bryczesów i szortów oraz spodni na szelkach i z karczkiem typu ogrodniczki)",XI,62
16167,"6201 40 10","Palta, kurtki 3/4, pelerynki, peleryny, anoraki (włącznie z kurtkami narciarskimi), wiatrówki, kurtki od wiatru  i podobne artykuły, męskie lub chłopięce, z włókien chemicznych, o masie sztuki ubioru <= 1 kg (z wył.  dzianych, garniturów, kompletów, marynarek, bryczesów i szortów oraz spodni na szelkach i z karczkiem typu ogrodniczki)",XI,62
16168,"6201 40 90","Palta, kurtki 3/4, pelerynki, peleryny, anoraki (włącznie z kurtkami narciarskimi), wiatrówki, kurtki od wiatru  i podobne artykuły, męskie lub chłopięce, z włókien chemicznych, o masie sztuki ubioru > 1 kg (z wył.  dzianych, garniturów, kompletów, marynarek, bryczesów i szortów oraz spodni na szelkach i z karczkiem typu ogrodniczki)",XI,62
16169,"6201 90 00","Palta, kurtki 3/4, pelerynki, peleryny, anoraki (włącznie z kurtkami narciarskimi), wiatrówki, kurtki od wiatru  i podobne artykuły, męskie lub chłopięce, z pozostałych materiałów włókienniczych (z wył.  dzianych, garniturów, kompletów, marynarek, bryczesów i szortów oraz spodni na szelkach i z karczkiem typu ogrodniczki)",XI,62
16170,6202,"Palta, kurtki 3/4, pelerynki, peleryny, anoraki, włącznie z kurtkami narciarskimi, wiatrówki, kurtki od wiatru i podobne artykuły, damskie lub dziewczęce (z wył. dzianych, kostiumów, kompletów, żakietów, sukni, spódnic, spódnico-spodni, bryczesów i szortów, spodni na szelkch i z karczkiem typu ogrodniczki)",XI,62
16171,"6202 20 00","Palta, kurtki 3/4, pelerynki, peleryny, anoraki (włącznie z kurtkami narciarskimi), wiatrówki, kurtki od wiatru  i podobne artykuły, damskie lub dziewczęce, z wełny lub cienkiej sierści zwierzęcej (z wył. dzianych, kostiumów, kompletów, żakietów, sukni, spódnic, spódnico-spodni, bryczesów i szortów, spodni na szelkch i z karczkiem typu ogrodniczki)",XI,62
16172,"6202 30","Palta, kurtki 3/4, pelerynki, peleryny, anoraki (włącznie z kurtkami narciarskimi), wiatrówki, kurtki od wiatru  i podobne artykuły, damskie lub dziewczęce, z bawełny (z wył. dzianych, kostiumów, kompletów, żakietów, sukni, spódnic, spódnico-spodni, bryczesów i szortów, spodni na szelkch i z karczkiem typu ogrodniczki)",XI,62
16173,"6202 30 10","Palta, kurtki 3/4, pelerynki, peleryny, anoraki (włącznie z kurtkami narciarskimi), wiatrówki, kurtki od wiatru  i podobne artykuły, damskie lub dziewczęce, z bawełny, o masie sztuki ubioru <= 1 kg (z wył. dzianych, kostiumów, kompletów, żakietów, sukni, spódnic, spódnico-spodni, bryczesów i szortów, spodni na szelkch i z karczkiem typu ogrodniczki)",XI,62
16174,"6202 30 90","Palta, kurtki 3/4, pelerynki, peleryny, anoraki (włącznie z kurtkami narciarskimi), wiatrówki, kurtki od wiatru  i podobne artykuły, damskie lub dziewczęce, z bawełny, o masie sztuki ubioru > 1 kg (z wył. dzianych, kostiumów, kompletów, żakietów, sukni, spódnic, spódnico-spodni, bryczesów i szortów, spodni na szelkch i z karczkiem typu ogrodniczki)",XI,62
16175,"6202 40","Palta, kurtki 3/4, pelerynki, peleryny, anoraki (włącznie z kurtkami narciarskimi), wiatrówki, kurtki od wiatru  i podobne artykuły, damskie lub dziewczęce, z włókien chemicznych (z wył. dzianych, kostiumów, kompletów, żakietów, sukni, spódnic, spódnico-spodni, bryczesów i szortów, spodni na szelkch i z karczkiem typu ogrodniczki)",XI,62
16176,"6202 40 10","Palta, kurtki 3/4, pelerynki, peleryny, anoraki (włącznie z kurtkami narciarskimi), wiatrówki, kurtki od wiatru  i podobne artykuły, damskie lub dziewczęce, z włókien chemicznych, o masie sztuki ubioru <= 1 kg (z wył. dzianych, kostiumów, kompletów, żakietów, sukni, spódnic, spódnico-spodni, bryczesów i szortów, spodni na szelkch i z karczkiem typu ogrodniczki)",XI,62
16177,"6202 40 90","Palta, kurtki 3/4, pelerynki, peleryny, anoraki (włącznie z kurtkami narciarskimi), wiatrówki, kurtki od wiatru  i podobne artykuły, damskie lub dziewczęce, z włókien chemicznych, o masie sztuki ubioru > 1 kg (z wył. dzianych, kostiumów, kompletów, żakietów, sukni, spódnic, spódnico-spodni, bryczesów i szortów, spodni na szelkch i z karczkiem typu ogrodniczki)",XI,62
16178,"6202 90 00","Palta, kurtki 3/4, pelerynki, peleryny, anoraki (włącznie z kurtkami narciarskimi), wiatrówki, kurtki od wiatru  i podobne artykuły, damskie lub dziewczęce, z pozostałych materiałów włókienniczych (z wył. z wełny, z cienkiej sierści zwierzęcej, z bawełny, z włókien chemicznych, dzianych, kostiumów, kompletów, żakietów, sukni, spódnic, spódnico-spodni, bryczesów i szortów, spodni na szelkch i z karczkiem typu ogrodniczki)",XI,62
16179,6203,"Garnitury, komplety, marynarki, spodnie, spodnie na szelkach i z karczkiem typu ogrodniczki, bryczesy i szorty, męskie lub chłopięce (z wył. dzianych, kurtek od wiatru i podobnych artykułów, występujących oddzielnie kamizelek, dresów, ubiorów narciarskich i strojów kąpielowych)",XI,62
16180,"6203 11 00","Garnitury, męskie lub chłopięce, z wełny lub cienkiej sierści zwierzęcej (z wył. dzianych, dresów, ubiorów narciarskich i strojów kąpielowych)",XI,62
16181,"6203 12 00","Garnitury, męskie lub chłopięce, z włókien syntetycznych (z wył. dzianych, dresów, ubiorów narciarskich i strojów kąpielowych)",XI,62
16182,"6203 19","Garnitury, męskie lub chłopięce, z materiałów włókienniczych (z wył. z wełny lub cienkiej sierści zwierzęcej lub z włókien syntetycznych, dzianych, dresów, ubiorów narciarskich i strojów kąpielowych)",XI,62
16183,"6203 19 10","Garnitury, męskie lub chłopięce, z bawełny (z wył. dzianych, dresów, ubiorów narciarskich i strojów kąpielowych)",XI,62
16184,"6203 19 30","Garnitury, męskie lub chłopięce, z włókien sztucznych (z wył. dzianych, dresów, ubiorów narciarskich i strojów kąpielowych)",XI,62
16185,"6203 19 90","Garnitury, męskie lub chłopięce, z materiałów włókienniczych (z wył. z wełny lub cienkiej sierści zwierzęcej, bawełny lub z włókien sztucznych, dzianych, dresów, ubiorów narciarskich i strojów kąpielowych)",XI,62
16186,"6203 22","Komplety, męskie lub chłopięce, z bawełny (z wył. dzianych, kompletów narciarskich i strojów kąpielowych)",XI,62
16187,"6203 22 10","Komplety robocze, męskie lub chłopięce, z bawełny (z wył. dzianych)",XI,62
16188,"6203 22 80","Komplety, męskie lub chłopięce, z bawełny (z wył. dzianych, roboczych, dresów, kompletów narciarskich i strojów kąpielowych)",XI,62
16189,"6203 23","Komplety, męskie lub chłopięce, z włókien syntetycznych (z wył. dzianych, kompletów narciarskich i strojów kąpielowych)",XI,62
16190,"6203 23 10","Komplety robocze, męskie lub chłopięce, z włókien syntetycznych (z wył. dzianych)",XI,62
16191,"6203 23 80","Komplety, męskie lub chłopięce, z włókien syntetycznych (z wył. dzianych, i kompletów roboczych, dresów, kompletów narciarskich i strojów kąpielowych)",XI,62
16192,"6203 29","Komplety, męskie lub chłopięce, z materiałów włókienniczych (z wył. z bawełny lub z włókien syntetycznych, z dzianin, dresów, kompletów narciarskich i strojów kąpielowych)",XI,62
16193,"6203 29 11","Komplety robocze, męskie lub chłopięce, z włókien sztucznych (z wył. dzianych)",XI,62
16194,"6203 29 18","Komplety, męskie lub chłopięce, z włókien sztucznych (z wył. dzianych, roboczych, dresów, kompletów narciarskich i strojów kąpielowych)",XI,62
16195,"6203 29 30","Komplety, męskie lub chłopięce, z wełny lub cienkiej sierści zwierzęcej (z wył. dzianych, kompletów narciarskich i strojów kąpielowych)",XI,62
16196,"6203 29 90","Komplety, męskie lub chłopięce, z materiałów włókienniczych (z wył. z wełny lub cienkiej sierści zwierzęcej, z bawełny, z włókien chemicznych, z dzianin, kompletów narciarskich i strojów kąpielowych)",XI,62
16197,"6203 31 00","Marynarki, męskie lub chłopięce, z wełny lub cienkiej sierści zwierzęcej (z wył. dzianych, kurtek od wiatru i podobnych artykułów)",XI,62
16198,"6203 32","Marynarki, męskie lub chłopięce, z bawełny (z wył. dzianych, kurtek od wiatru i podobnych artykułów)",XI,62
16199,"6203 32 10","Marynarki robocze, męskie lub chłopięce, z bawełny (z wył. dzianych, kurtek od wiatru i podobnych artykułów)",XI,62
16200,"6203 32 90","Marynarki, męskie lub chłopięce, z bawełny (z wył. dzianych, roboczych, kurtek od wiatru i podobnych artykułów)",XI,62
16201,"6203 33","Marynarki, męskie lub chłopięce, z włókien syntetycznych (z wył. dzianych, kurtek od wiatru i podobnych artykułów)",XI,62
